Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,BranchName,DealerName,Product_Name,Country
BR1574,DLR0098,Hon-M68,5410099,1,DT00751,18,6,2019,"Pontiac, Asüna Motors",Jeep Motors,Honda, North Macedonia
BR1575,DLR0078,Cad-M38,8234393,1,DT00751,20,2,2019,"Pontiac, Asüna Motors",Hennessey Motors,Cadillac, North Macedonia
BR1577,DLR0038,Vol-M255,672494,1,DT00752,28,1,2019,"Pontiac, Asüna Motors",Cizeta-Moroder Motors,Volkswagen, North Macedonia
BR1578,DLR0018,For-M225,18586362,2,DT00752,2,10,2019,"Pontiac, Asüna Motors",Bentley Motors,Ford, North Macedonia
BR1579,DLR0265,Toy-M195,6597000,1,DT00753,6,6,2019,"Pontiac, Asüna Motors",Bentley Motors,Toyota, North Macedonia
BR1582,DLR0139,Ren-M129,9708437,1,DT00753,10,2,2019,Porsche Motors,Nissan Motors,Renault, Northern Cyprus
BR1583,DLR0119,Lex-M99,3422245,1,DT00754,15,10,2019,Porsche Motors,Maserati Motors,Lexus, Northern Cyprus
BR1585,DLR0079,Cad-M39,2785750,1,DT00756,21,2,2019,Porsche Motors,Hillman Motors,Cadillac, Northern Cyprus
BR1588,DLR0019,For-M226,2519270,2,DT00756,3,10,2019,Porsche Motors,Bitter Motors,Ford, Northern Cyprus
BR1589,DLR0266,Toy-M196,1526846,1,DT00757,7,6,2019,Porsche Motors,Bitter Motors,Toyota, Northern Cyprus
BR1590,DLR0246,Mah-M166,4431368,1,DT00757,9,2,2019,Porsche Motors,Jones Motor Company,Mahindra, Northern Cyprus
BR1592,DLR0140,Ren-M130,6674538,2,DT00758,11,2,2019,Premier Motors,Nissan India Motors,Renault, Northern Mariana Islands (US)
BR1593,DLR0120,Toy-M100,2674500,2,DT00759,16,10,2019,Premier Motors,Mastretta Motors,Toyota, Northern Mariana Islands (US)
BR1594,DLR0100,Hon-M70,10601488,2,DT00760,20,6,2019,Premier Motors,JPX Motors,Honda, Northern Mariana Islands (US)
BR1595,DLR0080,Che-M40,7968813,1,DT00761,22,2,2019,Premier Motors,Hindustan Motors,Chevrolet, Northern Mariana Islands (US)
BR1597,DLR0040,Vol-M257,1862253,1,DT00762,30,1,2019,Premier Motors,"Daewoo, Saehan, Chevrolet Korea Motors",Volkswagen, Northern Mariana Islands (US)
BR1598,DLR0020,Aud-M227,24839778,3,DT00762,4,10,2019,Premier Motors,BMW Motors,Audi, Northern Mariana Islands (US)
BR1600,DLR0247,Mah-M167,112246,1,DT00763,10,2,2019,Premier Motors,Kindel Building,Mahindra, Northern Mariana Islands (US)
BR1601,DLR0161,Hyu-M161,17398632,3,DT00763,10,6,2019,Proton Motors,Proton Motors,Hyundai, Norway
BR1602,DLR0141,Ren-M131,17503942,2,DT00764,12,2,2019,Proton Motors,Noble Motors,Renault, Norway
BR1603,DLR0121,Toy-M101,2870595,3,DT00764,17,10,2019,Proton Motors,"Matra (including Deutsch-Bonnet, René Bonnet) Motors",Toyota, Norway
BR1604,DLR0101,Hon-M71,7013124,1,DT00765,21,6,2019,Proton Motors,Kia Motors,Honda, Norway
BR1605,DLR0081,Che-M41,2656854,3,DT00765,23,2,2019,Proton Motors,Holden Motors,Chevrolet, Norway
BR1608,DLR0021,Aud-M228,16979252,2,DT00766,5,10,2019,Proton Motors,Bond Motors,Audi, Norway
BR1610,DLR0248,Mah-M168,24362178,3,DT00767,11,2,2019,Proton Motors,AC Cars Motors,Mahindra, Norway
BR1611,DLR0162,Hyu-M162,3819603,1,DT00767,11,6,2019,Puma Motors,Puma Motors,Hyundai, Oman
BR1612,DLR0142,Ren-M132,15885976,2,DT00768,13,2,2019,Puma Motors,NSU Motors,Renault, Oman
BR1613,DLR0122,Toy-M102,3197417,1,DT00769,18,10,2019,Puma Motors,Mazda Motors,Toyota, Oman
BR1615,DLR0082,Che-M42,16927332,3,DT00769,24,2,2019,Puma Motors,Honda Motors,Chevrolet, Oman
BR1617,DLR0042,Vol-M259,2398282,2,DT00770,1,2,2019,Puma Motors,Daihatsu Motors,Volkswagen, Oman
BR1618,DLR0022,Aud-M229,3506007,1,DT00771,6,10,2019,Puma Motors,Borgward (including Goliath and Lloyd) Motors,Audi, Oman
BR1619,DLR0002,Toy-M199,2083892,2,DT00771,10,6,2019,Puma Motors,Acura Motors,Toyota, Oman
BR1620,DLR0249,Mah-M169,27957369,3,DT00772,12,2,2019,Puma Motors,Acura Motors,Mahindra, Oman
BR1621,DLR0163,Hyu-M163,4611630,2,DT00772,12,6,2019,Ranger Motors,Ranger Motors,Hyundai, Pakistan
BR1623,DLR0123,Toy-M103,9049002,3,DT00773,19,10,2019,Ranger Motors,Mazzanti Motors,Toyota, Pakistan
BR1625,DLR0083,Che-M43,5608623,3,DT00774,25,2,2019,Ranger Motors,Honda India Motors,Chevrolet, Pakistan
BR1626,DLR0195,Hyu-M155,5978034,3,DT00775,16,1,2019,Buick Motors,Tornado Motors,Hyundai, Bolivia
BR1628,DLR0023,Aud-M230,4374748,1,DT00775,7,10,2019,Ranger Motors,Bristol Motors,Audi, Pakistan
BR1629,DLR0003,Toy-M200,575341,1,DT00776,11,6,2019,Ranger Motors,Aixam-Mega (including Arola) Motors,Toyota, Pakistan
BR1630,DLR0250,Mah-M170,4796736,1,DT00776,13,2,2019,Ranger Motors,Aixam-Mega (including Arola) Motors,Mahindra, Pakistan
BR1631,DLR0164,Hyu-M164,7755909,3,DT00777,13,6,2019,Reliant Motors,Reliant Motors,Hyundai, Palau
BR1632,DLR0144,Toy-M134,1117884,3,DT00777,15,2,2019,Reliant Motors,,Toyota, Palau
BR1633,DLR0124,Toy-M104,2163135,1,DT00778,20,10,2019,Reliant Motors,McLaren Motors,Toyota, Palau
BR1634,DLR0104,Hyu-M74,5730373,1,DT00780,24,6,2019,Reliant Motors,Lada Motors,Hyundai, Palau
BR1635,DLR0084,Che-M44,7473819,3,DT00780,26,2,2019,Reliant Motors,Hudson Motors,Chevrolet, Palau
BR1637,DLR0044,Nis-M261,1966407,1,DT00781,3,2,2019,Reliant Motors,,Nissan, Palau
BR1638,DLR0024,Aud-M231,9519982,1,DT00782,8,10,2019,Reliant Motors,British Leyland Motors,Audi, Palau
BR1639,DLR0004,Toy-M201,6343528,1,DT00783,12,6,2019,Reliant Motors,Alfa Romeo Motors,Toyota, Palau
BR1640,DLR0251,Mah-M171,19794014,2,DT00783,14,2,2019,Reliant Motors,Alfa Romeo Motors,Mahindra, Palau
BR1641,DLR0165,Mah-M165,11071452,3,DT00784,14,6,2019,Renault Motors,Renault Motors,Mahindra, State of Palestine
BR1642,DLR0145,Vol-M135,485030,2,DT00785,16,2,2019,Renault Motors,Opel Motors,Volkswagen, State of Palestine
BR1643,DLR0125,Toy-M105,13198065,3,DT00785,21,10,2019,Renault Motors,Mercedes-Benz (including Maybach) Motors,Toyota, State of Palestine
BR1647,DLR0045,Nis-M262,19984848,2,DT00786,4,2,2019,Renault Motors,Delahaye Motors,Nissan, State of Palestine
BR1649,DLR0005,Toy-M202,2616456,1,DT00786,13,6,2019,Renault Motors,Alpine Motors,Toyota, State of Palestine
BR1651,DLR0166,Mah-M166,18946656,3,DT00787,15,6,2019,Rivian Motors,Rivian Motors,Mahindra, Panama
BR1652,DLR0146,Vol-M136,2744649,1,DT00787,17,2,2019,Rivian Motors,Packard Motors,Volkswagen, Panama
BR1653,DLR0126,Toy-M106,2077165,1,DT00788,22,10,2019,Rivian Motors,Mercury Motors,Toyota, Panama
BR1654,DLR0106,Kia-M76,2718268,1,DT00789,26,6,2019,Rivian Motors,Lancia Motors,Kia, Panama
BR1655,DLR0086,Che-M46,15077118,2,DT00789,28,2,2019,Rivian Motors,Hummer Motors,Chevrolet, Panama
BR1657,DLR0046,Nis-M263,12520536,2,DT00790,5,2,2019,Rivian Motors,DeLorean Motors,Nissan, Panama
BR1658,DLR0026,Aud-M233,1106300,2,DT00791,10,10,2019,Rivian Motors,"Austin, Rover Motors",Audi, Panama
BR1659,DLR0006,Toy-M203,14117661,3,DT00791,14,6,2019,Rivian Motors,Alvis Motors,Toyota, Panama
BR1660,DLR0253,Mah-M173,1134198,2,DT00792,16,2,2019,Rivian Motors,Alvis Motors,Mahindra, Panama
BR1661,DLR0167,Mah-M167,8843133,1,DT00792,16,6,2019,Rolls-Royce Motors,Rolls-Royce Motors,Mahindra, Papua New Guinea
BR1663,DLR0127,Toy-M107,1478854,2,DT00793,23,10,2019,Rolls-Royce Motors,Merkur Motors,Toyota, Papua New Guinea
BR1664,DLR0107,Kia-M77,8914706,2,DT00794,27,6,2019,Rolls-Royce Motors,Land Rover Motors,Kia, Papua New Guinea
BR1665,DLR0087,Che-M47,7622398,1,DT00794,29,2,2019,Rolls-Royce Motors,Hyundai Motors,Chevrolet, Papua New Guinea
BR1667,DLR0047,Nis-M264,1418879,1,DT00795,6,2,2019,Rolls-Royce Motors,DeSoto Motors,Nissan, Papua New Guinea
BR1668,DLR0027,Aud-M234,8297402,1,DT00796,11,10,2019,Rolls-Royce Motors,Bugatti Motors,Audi, Papua New Guinea
BR1669,DLR0007,Toy-M204,9083644,2,DT00796,15,6,2019,Rolls-Royce Motors,"AMC, Eagle Motors",Toyota, Papua New Guinea
BR1670,DLR0254,Mah-M174,6473726,1,DT00799,17,2,2019,Rolls-Royce Motors,"AMC, Eagle Motors",Mahindra, Papua New Guinea
BR1671,DLR0168,Mah-M168,6186812,1,DT00800,17,6,2019,Saab Motors,Saab Motors,Mahindra, Paraguay
BR1672,DLR0148,Mar-M138,1261306,1,DT00800,19,2,2019,Saab Motors,Panhard Motors,Maruti Suzuki, Paraguay
BR1673,DLR0128,Vol-M108,29113914,3,DT00801,24,10,2019,Saab Motors,Messerschmitt Motors,Volkswagen, Paraguay
BR1674,DLR0108,Kia-M78,2383197,1,DT00802,28,6,2019,Saab Motors,Lexus Motors,Kia, Paraguay
BR1677,DLR0048,Nis-M265,3744641,1,DT00803,7,2,2019,Saab Motors,De Tomaso Motors,Nissan, Paraguay
BR1678,DLR0028,Aud-M235,26759610,3,DT00803,12,10,2019,Saab Motors,Buick Motors,Audi, Paraguay
BR1679,DLR0008,Toy-M205,4004193,3,DT00804,16,6,2019,Saab Motors,Anadol Motors,Toyota, Paraguay
BR1680,DLR0255,Mah-M175,10287849,3,DT00805,18,2,2019,Saab Motors,Anadol Motors,Mahindra, Paraguay
BR1681,DLR0169,Mah-M169,1537290,3,DT00805,18,6,2019,SAIC Motor Motors,SAIC Motor Motors,Mahindra, Peru
BR1682,DLR0149,Mar-M139,8677097,1,DT00806,20,2,2019,SAIC Motor Motors,Panoz Motors,Maruti Suzuki, Peru
BR1683,DLR0129,Vol-M109,3149218,1,DT00807,25,10,2019,SAIC Motor Motors,Mia Motors,Volkswagen, Peru
BR1684,DLR0109,Inf-M79,6511723,1,DT00808,29,6,2019,SAIC Motor Motors,Ligier Motors,Infiniti, Peru
BR1685,DLR0089,Che-M49,2232010,1,DT00811,2,3,2019,SAIC Motor Motors,Infiniti Motors,Chevrolet, Peru
BR1686,DLR0196,Hyu-M156,15457020,3,DT00811,17,1,2019,Bytom Motors,Toyota Motors,Hyundai, Bosnia and Herzegovina
BR1687,DLR0049,Nis-M266,6453537,3,DT00812,8,2,2019,SAIC Motor Motors,Dodge Motors,Nissan, Peru
BR1688,DLR0029,Aud-M236,7263872,2,DT00812,13,10,2019,SAIC Motor Motors,Bytom Motors,Audi, Peru
BR1689,DLR0009,Toy-M206,1200616,1,DT00813,17,6,2019,SAIC Motor Motors,Ariel Motors,Toyota, Peru
BR1690,DLR0256,Mah-M176,9633912,2,DT00813,19,2,2019,SAIC Motor Motors,Ariel Motors,Mahindra, Peru
BR1691,DLR0170,Mah-M170,9662865,1,DT00814,19,6,2019,Saleen Motors,Saleen Motors,Mahindra, Philippines
BR1692,DLR0150,Mar-M140,9864716,2,DT00814,21,2,2019,Saleen Motors,Panther Motors,Maruti Suzuki, Philippines
BR1693,DLR0130,Vol-M110,4232991,1,DT00815,26,10,2019,Saleen Motors,Micro Motors,Volvo, Philippines
BR1697,DLR0050,Nis-M267,16504464,3,DT00815,9,2,2019,Saleen Motors,Donkervoort Motors,Nissan, Philippines
BR1699,DLR0010,Ren-M207,5653611,1,DT00816,18,6,2019,Saleen Motors,ARO Motors,Renault, Philippines
BR1700,DLR0257,Mah-M177,3198540,3,DT00817,20,2,2019,Saleen Motors,ARO Motors,Mahindra, Philippines
BR1701,DLR0171,Mah-M171,27176325,3,DT00818,20,6,2019,Samsung Motors,Samsung Motors,Mahindra, Pitcairn Islands (UK)
BR1702,DLR0151,Mar-M141,6687048,3,DT00818,22,2,2019,Samsung Motors,Peel Motors,Maruti Suzuki, Pitcairn Islands (UK)
BR1708,DLR0031,Aud-M238,8014856,2,DT00819,15,10,2019,Samsung Motors,Caterham Motors,Audi, Pitcairn Islands (UK)
BR1709,DLR0011,Ren-M208,1922186,1,DT00819,19,6,2019,Samsung Motors,Artega Motors,Renault, Pitcairn Islands (UK)
BR1710,DLR0258,Mah-M178,8638572,2,DT00820,21,2,2019,Samsung Motors,,Mahindra, Pitcairn Islands (UK)
BR1711,DLR0172,Mah-M172,24169257,3,DT00820,21,6,2019,San Motors,San Motors,Mahindra, Poland
BR1712,DLR0152,Mar-M142,17066514,3,DT00821,23,2,2019,San Motors,Perodua Motors,Maruti Suzuki, Poland
BR1714,DLR0112,Nis-M82,3182328,1,DT00821,2,7,2019,San Motors,LTI Motors,Nissan, Poland
BR1715,DLR0092,GMC-M52,10283534,2,DT00822,5,3,2019,San Motors,Isdera Motors,GMC, Poland
BR1717,DLR0052,Nis-M269,7134171,3,DT00822,11,2,2019,San Motors,e.GO Mobile Motors,Nissan, Poland
BR1718,DLR0032,Aud-M239,6479302,2,DT00823,16,10,2019,San Motors,Checker Motors,Audi, Poland
BR1719,DLR0012,Ren-M209,13290276,3,DT00823,20,6,2019,San Motors,Asia Motors Motors,Renault, Poland
BR1720,DLR0259,Tat-M179,2656204,2,DT00824,22,2,2019,San Motors,Asia Motors Motors,Tata, Poland
BR1721,DLR0173,Mah-M173,5666511,1,DT00824,22,6,2019,Santa Matilde Motors,Santa Matilde Motors,Mahindra, Portugal
BR1722,DLR0153,Mar-M143,8590743,3,DT00825,24,2,2019,Santa Matilde Motors,Peugeot Motors,Maruti Suzuki, Portugal
BR1723,DLR0133,Agr-M113,5253078,3,DT00825,29,10,2019,Santa Matilde Motors,Monica Motors,Agrale, Portugal
BR1725,DLR0093,GMC-M53,3508984,1,DT00826,6,3,2019,Santa Matilde Motors,Iso Motors,GMC, Portugal
BR1727,DLR0053,Nis-M270,11337774,2,DT00826,12,2,2019,Santa Matilde Motors,Eicher Polaris Motors,Nissan, Portugal
BR1728,DLR0033,Aud-M240,25750338,3,DT00827,17,10,2019,Santa Matilde Motors,Chevrolet Motors,Audi, Portugal
BR1729,DLR0013,Ren-M210,16634625,3,DT00827,21,6,2019,Santa Matilde Motors,Aston Martin Motors,Renault, Portugal
BR1731,DLR0174,Mah-M174,25732437,3,DT00828,23,6,2019,Santana Motors,Santana Motors,Mahindra, Puerto Rico (US)
BR1733,DLR0134,Che-M114,1660874,1,DT00829,30,10,2019,Santana Motors,Monteverdi Motors,Chevrolet, Puerto Rico (US)
BR1735,DLR0094,GMC-M54,8238429,3,DT00830,7,3,2019,Santana Motors,Isotta Fraschini Motors,GMC, Puerto Rico (US)
BR1737,DLR0054,Sko-M271,28847274,3,DT00831,13,2,2019,Santana Motors,Elva Motors,Skoda, Puerto Rico (US)
BR1739,DLR0014,Ren-M211,8621918,2,DT00831,22,6,2019,Santana Motors,Audi Motors,Renault, Puerto Rico (US)
BR1741,DLR0175,Mah-M175,16722688,2,DT00832,24,6,2019,Saturn Motors,Saturn Motors,Mahindra, Qatar
BR1742,DLR0155,Mar-M145,16872384,3,DT00832,26,2,2019,Saturn Motors,Piaggio Motors,Maruti Suzuki, Qatar
BR1743,DLR0135,Cit-M115,28942212,3,DT00833,31,10,2019,Saturn Motors,Morgan Motors,Citroën, Qatar
BR1745,DLR0095,GMC-M55,19930602,2,DT00834,8,3,2019,Saturn Motors,Isuzu Motors,GMC, Qatar
BR1746,DLR0197,Hyu-M157,16878962,2,DT00834,18,1,2019,Cadillac Motors,Toyota India Motors,Hyundai, Botswana
BR1747,DLR0055,Sko-M272,5889531,3,DT00835,14,2,2019,Saturn Motors,Facel Vega Motors,Skoda, Qatar
BR1749,DLR0015,Kia-M212,3605282,1,DT00835,23,6,2019,Saturn Motors,Autobianchi Motors,Kia, Qatar
BR1750,DLR0262,Tat-M182,10592974,2,DT00837,25,2,2019,Saturn Motors,Autobianchi Motors,Tata, Qatar
BR1751,DLR0176,Mah-M176,2815512,3,DT00838,25,6,2019,Scion Motors,Scion Motors,Mahindra, Romania
BR1752,DLR0156,Mar-M146,6947409,3,DT00839,27,2,2019,Scion Motors,Plymouth Motors,Maruti Suzuki, Romania
BR1753,DLR0136,Cit-M116,26456838,3,DT00839,1,11,2019,Scion Motors,Moskwitch Motors,Citroën, Romania
BR1754,DLR0116,Nis-M86,492495,1,DT00840,6,7,2019,Scion Motors,Marcos Motors,Nissan, Romania
BR1755,DLR0096,GMC-M56,19774090,2,DT00841,9,3,2019,Scion Motors,Iveco Motors,GMC, Romania
BR1757,DLR0056,Sko-M273,9245748,1,DT00842,15,2,2019,Scion Motors,Ferrari Motors,Skoda, Romania
BR1758,DLR0036,BMW-M243,10055328,3,DT00842,20,10,2019,Scion Motors,Chrysler Europe Motors,BMW, Romania
BR1759,DLR0016,Kia-M213,13669080,2,DT00843,24,6,2019,Scion Motors,Auto-Union Motors,Kia, Romania
BR1761,DLR0177,Mah-M177,11000572,2,DT00844,26,6,2019,Seat Motors,Seat Motors,Mahindra, Russia
BR1762,DLR0157,Mar-M147,18121749,3,DT00845,28,2,2019,Seat Motors,Polestar Motors,Maruti Suzuki, Russia
BR1763,DLR0137,Fia-M117,12729795,3,DT00845,2,11,2019,Seat Motors,Nash Motors,Fiat, Russia
BR1764,DLR0117,Nis-M87,7449370,2,DT00846,7,7,2019,Seat Motors,Marlin Motors,Nissan, Russia
BR1765,DLR0097,GMC-M57,16250655,3,DT00847,10,3,2019,Seat Motors,Jaguar Motors,GMC, Russia
BR1768,DLR0037,BMW-M244,12209884,2,DT00848,21,10,2019,Seat Motors,Citroën Motors,BMW, Russia
BR1769,DLR0017,Kia-M214,9753154,1,DT00849,25,6,2019,Seat Motors,Auverland Motors,Kia, Russia
BR1770,DLR0264,Tat-M184,8789076,2,DT00849,27,2,2019,Seat Motors,Auverland Motors,Tata, Russia
BR1771,DLR0178,Mah-M178,10901283,3,DT00850,27,6,2019,Shelby SuperCars Motors,Shelby SuperCars Motors,Mahindra, Rwanda
BR1777,DLR0058,Mit-M275,13058781,3,DT00851,17,2,2019,Shelby SuperCars Motors,Fiat do Brasil Motors,Mitsubishi, Rwanda
BR1778,DLR0038,BMW-M245,2603689,1,DT00851,22,10,2019,Shelby SuperCars Motors,Cizeta-Moroder Motors,BMW, Rwanda
BR1779,DLR0018,Hon-M215,7404518,2,DT00852,26,6,2019,Shelby SuperCars Motors,Bentley Motors,Honda, Rwanda
BR1780,DLR0265,Tat-M185,5907291,1,DT00852,28,2,2019,Shelby SuperCars Motors,Bentley Motors,Tata, Rwanda
BR1782,DLR0159,Mar-M149,2287310,1,DT00853,2,3,2019,Simca Motors,Porsche Motors,Maruti Suzuki, Saint Barthélemy (France)
BR1783,DLR0139,For-M119,26421006,3,DT00853,4,11,2019,Simca Motors,Nissan Motors,Ford, Saint Barthélemy (France)
BR1784,DLR0119,Nis-M89,6403419,3,DT00854,9,7,2019,Simca Motors,Maserati Motors,Nissan, Saint Barthélemy (France)
BR1785,DLR0099,Acu-M59,8656704,3,DT00855,12,3,2019,Simca Motors,Jensen Motors,Acura, Saint Barthélemy (France)
BR1787,DLR0059,Mit-M276,8270331,1,DT00857,18,2,2019,Simca Motors,Fiat India Motors,Mitsubishi, Saint Barthélemy (France)
BR1788,DLR0039,BMW-M246,6966456,2,DT00858,23,10,2019,Simca Motors,Dacia Motors,BMW, Saint Barthélemy (France)
BR1789,DLR0019,Hon-M216,5365482,1,DT00858,27,6,2019,Simca Motors,Bitter Motors,Honda, Saint Barthélemy (France)
BR1792,DLR0160,Mar-M150,792051,3,DT00859,3,3,2019,Simca do Brasil Motors,Premier Motors,Maruti Suzuki, Saint Helena (UK)
BR1793,DLR0140,Hon-M120,605475,3,DT00859,5,11,2019,Simca do Brasil Motors,Nissan India Motors,Honda, Saint Helena (UK)
BR1795,DLR0100,Acu-M60,3338625,3,DT00860,13,3,2019,Simca do Brasil Motors,JPX Motors,Acura, Saint Helena (UK)
BR1797,DLR0060,Mit-M277,6803236,2,DT00861,19,2,2019,Simca do Brasil Motors,"Fisker, Karma Motors",Mitsubishi, Saint Helena (UK)
BR1798,DLR0040,BMW-M247,3862100,1,DT00862,24,10,2019,Simca do Brasil Motors,"Daewoo, Saehan, Chevrolet Korea Motors",BMW, Saint Helena (UK)
BR1799,DLR0020,Hon-M217,6836634,1,DT00863,28,6,2019,Simca do Brasil Motors,BMW Motors,Honda, Saint Helena (UK)
BR1800,DLR0267,Tat-M187,6558027,3,DT00863,1,3,2019,Simca do Brasil Motors,BMW Motors,Tata, Saint Helena (UK)
BR1803,DLR0141,Mer-M121,19975950,2,DT00864,6,11,2019,Singer Motors,Noble Motors,Mercedes-Benz, Saint Kitts and Nevis
BR1804,DLR0121,Riv-M91,18009496,2,DT00864,11,7,2019,Singer Motors,"Matra (including Deutsch-Bonnet, René Bonnet) Motors",Rivian, Saint Kitts and Nevis
BR1805,DLR0101,Acu-M61,6868940,1,DT00865,14,3,2019,Singer Motors,Kia Motors,Acura, Saint Kitts and Nevis
BR1807,DLR0061,BMW-M1,110318,1,DT00866,20,2,2019,Singer Motors,Ford America Motors,BMW, Saint Kitts and Nevis
BR1808,DLR0041,BMW-M248,19749408,2,DT00866,25,10,2019,Singer Motors,DAF Motors,BMW, Saint Kitts and Nevis
BR1809,DLR0021,Hon-M218,750595,1,DT00867,29,6,2019,Singer Motors,Bond Motors,Honda, Saint Kitts and Nevis
BR1811,DLR0182,Tat-M182,22819110,3,DT00868,1,7,2019,Skoda Motors,Skoda Motors,Tata, Saint Lucia
BR1812,DLR0162,Mar-M152,4447597,1,DT00869,5,3,2019,Skoda Motors,Puma Motors,Maruti Suzuki, Saint Lucia
BR1814,DLR0122,Sub-M92,17375382,3,DT00869,12,7,2019,Skoda Motors,Mazda Motors,Subaru, Saint Lucia
BR1815,DLR0102,Acu-M62,9592556,1,DT00871,15,3,2019,Skoda Motors,Koenigsegg Motors,Acura, Saint Lucia
BR1820,DLR0002,Tat-M189,2847247,1,DT00871,3,3,2019,Skoda Motors,Acura Motors,Tata, Saint Lucia
BR1821,DLR0183,Tat-M183,5740231,1,DT00872,2,7,2019,Smart Motors,Smart Motors,Tata, Saint Martin (France)
BR1822,DLR0163,Hyu-M153,540651,3,DT00873,6,3,2019,Smart Motors,Ranger Motors,Hyundai, Saint Martin (France)
BR1823,DLR0143,Mer-M123,6220644,1,DT00874,8,11,2019,Smart Motors,Oldsmobile Motors,Mercedes-Benz, Saint Martin (France)
BR1824,DLR0123,Sub-M93,279928,1,DT00875,13,7,2019,Smart Motors,Mazzanti Motors,Subaru, Saint Martin (France)
BR1827,DLR0063,BMW-M3,18880437,3,DT00877,22,2,2019,Smart Motors,Ford do Brasil Motors,BMW, Saint Martin (France)
BR1828,DLR0043,BMW-M250,24097389,3,DT00878,27,10,2019,Smart Motors,Daimler Motors,BMW, Saint Martin (France)
BR1829,DLR0023,Hon-M220,14728632,3,DT00878,1,7,2019,Smart Motors,Bristol Motors,Honda, Saint Martin (France)
BR1830,DLR0003,Tat-M190,8462551,1,DT00879,4,3,2019,Smart Motors,Aixam-Mega (including Arola) Motors,Tata, Saint Martin (France)
BR1831,DLR0184,Tat-M184,22956720,3,DT00880,3,7,2019,Spyker Motors,Spyker Motors,Tata, Saint Pierre and Miquelon (France)
BR1832,DLR0164,Hyu-M154,11418932,2,DT00881,7,3,2019,Spyker Motors,Reliant Motors,Hyundai, Saint Pierre and Miquelon (France)
BR1833,DLR0144,Peu-M124,6062757,3,DT00882,9,11,2019,Spyker Motors,,Peugeot, Saint Pierre and Miquelon (France)
BR1834,DLR0124,Sub-M94,2142415,1,DT00882,14,7,2019,Spyker Motors,McLaren Motors,Subaru, Saint Pierre and Miquelon (France)
BR1835,DLR0104,Hon-M64,18031704,2,DT00883,17,3,2019,Spyker Motors,Lada Motors,Honda, Saint Pierre and Miquelon (France)
BR1837,DLR0064,BMW-M4,5822465,1,DT00884,23,2,2019,Spyker Motors,Ford Europe Motors,BMW, Saint Pierre and Miquelon (France)
BR1838,DLR0044,MG-M251,26285466,3,DT00884,28,10,2019,Spyker Motors,,MG, Saint Pierre and Miquelon (France)
BR1839,DLR0024,For-M221,5997976,2,DT00885,2,7,2019,Spyker Motors,British Leyland Motors,Ford, Saint Pierre and Miquelon (France)
BR1840,DLR0004,Tat-M191,14824880,2,DT00886,5,3,2019,Spyker Motors,Alfa Romeo Motors,Tata, Saint Pierre and Miquelon (France)
BR1841,DLR0185,Tat-M185,18486910,2,DT00886,4,7,2019,SsangYong Motors,SsangYong Motors,Tata, Saint Vincent and the Grenadines
BR1842,DLR0165,Hyu-M155,10442638,2,DT00887,8,3,2019,SsangYong Motors,Renault Motors,Hyundai, Saint Vincent and the Grenadines
BR1843,DLR0145,Peu-M125,19590816,3,DT00887,10,11,2019,SsangYong Motors,Opel Motors,Peugeot, Saint Vincent and the Grenadines
BR1844,DLR0125,Sub-M95,21127932,3,DT00888,15,7,2019,SsangYong Motors,Mercedes-Benz (including Maybach) Motors,Subaru, Saint Vincent and the Grenadines
BR1845,DLR0105,Hon-M65,19645278,3,DT00888,18,3,2019,SsangYong Motors,Lamborghini Motors,Honda, Saint Vincent and the Grenadines
BR1847,DLR0065,BMW-M5,13403368,2,DT00891,24,2,2019,SsangYong Motors,Ford India Motors,BMW, Saint Vincent and the Grenadines
BR1849,DLR0025,For-M222,29227953,3,DT00892,3,7,2019,SsangYong Motors,Austin-Healey Motors,Ford, Saint Vincent and the Grenadines
BR1852,DLR0166,Hyu-M156,16699206,3,DT00892,9,3,2019,Standard-Triumph Motors,Rivian Motors,Hyundai, Samoa
BR1854,DLR0126,Tes-M96,4992132,3,DT00893,16,7,2019,Standard-Triumph Motors,Mercury Motors,Tesla, Samoa
BR1855,DLR0106,Hon-M66,12924729,3,DT00894,19,3,2019,Standard-Triumph Motors,Lancia Motors,Honda, Samoa
BR1858,DLR0046,Jee-M253,21108186,3,DT00894,30,10,2019,Standard-Triumph Motors,DeLorean Motors,Jeep, Samoa
BR1860,DLR0006,Tat-M193,19782228,3,DT00895,7,3,2019,Standard-Triumph Motors,Alvis Motors,Tata, Samoa
BR1861,DLR0187,Tat-M187,12941846,2,DT00896,6,7,2019,Studebaker Motors,Studebaker Motors,Tata, San Marino
BR1862,DLR0167,Hyu-M157,18529414,2,DT00896,10,3,2019,Studebaker Motors,Rolls-Royce Motors,Hyundai, San Marino
BR1863,DLR0147,Ren-M127,3706613,1,DT00897,12,11,2019,Studebaker Motors,Pagani Motors,Renault, San Marino
BR1864,DLR0127,Tes-M97,4960610,1,DT00897,17,7,2019,Studebaker Motors,Merkur Motors,Tesla, San Marino
BR1865,DLR0107,Hon-M67,17791749,3,DT00898,20,3,2019,Studebaker Motors,Land Rover Motors,Honda, San Marino
BR1867,DLR0067,Mer-M7,14208170,2,DT00898,26,2,2019,Studebaker Motors,FSO Motors,Mercedes-Benz, San Marino
